,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
94,NSEFO,10067976,4,KPITTECH,KPITTECH25JAN25FEBFUT,FUTSTK,KPITTECH-FUTSTK,2100110067976,36.75,-36.75,16001,0.05,400,1,-1,,2025-01-30T14:30:00,KPITTECH 30JAN27FEB SPD,1,1,KPITTECH25JAN25FEBFUT
95,NSEFO,10923967,4,TATACOMM,TATACOMM25JAN25FEBFUT,FUTSTK,TATACOMM-FUTSTK,2100110923967,42.9,-42.9,12501,0.05,250,1,-1,,2025-01-30T14:30:00,TATACOMM 30JAN27FEB SPD,1,1,TATACOMM25JAN25FEBFUT
96,NSEFO,10613327,4,RELIANCE,RELIANCE25FEB25MARFUT,FUTSTK,RELIANCE-FUTSTK,2100110613327,30.8,-30.8,20001,0.05,500,1,-1,,2025-02-27T14:30:00,RELIANCE 27FEB27MAR SPD,1,1,RELIANCE25FEB25MARFUT
97,NSEFO,9574778,4,BHARATFORG,BHARATFORG25JAN25FEBFUT,FUTSTK,BHARATFORG-FUTSTK,2100109574778,32.7,-32.7,20001,0.05,500,1,-1,,2025-01-30T14:30:00,BHARATFORG 30JAN27FEB SPD,1,1,BHARATFORG25JAN25FEBFUT
98,NSEFO,10665605,4,TIINDIA,TIINDIA25FEB25MARFUT,FUTSTK,TIINDIA-FUTSTK,2100110665605,90.35,-90.35,6001,0.05,150,1,-1,,2025-02-27T14:30:00,TIINDIA 27FEB27MAR SPD,1,1,TIINDIA25FEB25MARFUT
99,NSEFO,10541797,4,IDEA,IDEA25JAN25FEBFUT,FUTSTK,IDEA-FUTSTK,2100110541797,0.19,-0.19,2000001,0.01,40000,1,-1,,2025-01-30T14:30:00,IDEA 30JAN27FEB SPD,1,1,IDEA25JAN25FEBFUT
100,NSEFO,10533952,4,POWERGRID,POWERGRID25FEB25MARFUT,FUTSTK,POWERGRID-FUTSTK,2100110533952,7.75,-7.75,72001,0.05,1800,1,-1,,2025-02-27T14:30:00,POWERGRID 27FEB27MAR SPD,1,1,POWERGRID25FEB25MARFUT
101,NSEFO,10612811,4,RBLBANK,RBLBANK25FEB25MARFUT,FUTSTK,RBLBANK-FUTSTK,2100110612811,3.98,-3.98,125001,0.01,2500,1,-1,,2025-02-27T14:30:00,RBLBANK 27FEB27MAR SPD,1,1,RBLBANK25FEB25MARFUT
102,NSEFO,9294149,4,CESC,CESC25JAN25FEBFUT,FUTSTK,CESC-FUTSTK,2100109294149,4.67,-4.67,117001,0.01,2925,1,-1,,2025-01-30T14:30:00,CESC 30JAN27FEB SPD,1,1,CESC25JAN25FEBFUT
103,NSEFO,9885717,4,DMART,DMART25FEB25MARFUT,FUTSTK,DMART-FUTSTK,2100109885717,89.45,-89.45,6001,0.05,150,1,-1,,2025-02-27T14:30:00,DMART 27FEB27MAR SPD,1,1,DMART25FEB25MARFUT
104,NSEFO,10935092,4,UNITDSPR,UNITDSPR25JAN25FEBFUT,FUTSTK,UNITDSPR-FUTSTK,2100110935092,40.8,-40.8,14001,0.05,350,1,-1,,2025-01-30T14:30:00,UNITDSPR 30JAN27FEB SPD,1,1,UNITDSPR25JAN25FEBFUT
105,NSEFO,10968919,4,WIPRO,WIPRO25JAN25FEBFUT,FUTSTK,WIPRO-FUTSTK,2100110968919,7.6,-7.6,90001,0.05,3000,1,-1,,2025-01-30T14:30:00,WIPRO 30JAN27FEB SPD,1,1,WIPRO25JAN25FEBFUT
106,NSEFO,9210194,4,CDSL,CDSL25FEB25MARFUT,FUTSTK,CDSL-FUTSTK,2100109210194,44.5,-44.5,14001,0.05,350,1,-1,,2025-02-27T14:30:00,CDSL 27FEB27MAR SPD,1,1,CDSL25FEB25MARFUT
107,NSEFO,10070565,4,KOTAKBANK,KOTAKBANK25FEB25MARFUT,FUTSTK,KOTAKBANK-FUTSTK,2100110070565,45.3,-45.3,16001,0.05,400,1,-1,,2025-02-27T14:30:00,KOTAKBANK 27FEB27MAR SPD,1,1,KOTAKBANK25FEB25MARFUT
108,NSEFO,9638605,4,COALINDIA,COALINDIA25FEB25MARFUT,FUTSTK,COALINDIA-FUTSTK,2100109638605,9.65,-9.65,52501,0.05,1050,1,-1,,2025-02-27T14:30:00,COALINDIA 27FEB27MAR SPD,1,1,COALINDIA25FEB25MARFUT
109,NSEFO,10069140,4,KEI,KEI25FEB25MARFUT,FUTSTK,KEI-FUTSTK,2100110069140,112.2,-112.2,6001,0.05,150,1,-1,,2025-02-27T14:30:00,KEI 27FEB27MAR SPD,1,1,KEI25FEB25MARFUT
110,NSEFO,10206172,4,NHPC,NHPC25FEB25MARFUT,FUTSTK,NHPC-FUTSTK,2100110206172,2.01,-2.01,256001,0.01,6400,1,-1,,2025-02-27T14:30:00,NHPC 27FEB27MAR SPD,1,1,NHPC25FEB25MARFUT
111,NSEFO,10083531,4,NAUKRI,NAUKRI25FEB25MARFUT,FUTSTK,NAUKRI-FUTSTK,2100110083531,219.4,-219.4,3001,0.05,75,1,-1,,2025-02-27T14:30:00,NAUKRI 27FEB27MAR SPD,1,1,NAUKRI25FEB25MARFUT
112,NSEFO,9003245,4,ADANIENSOL,ADANIENSOL25FEB25MARFUT,FUTSTK,ADANIENSOL-FUTSTK,2100109003245,20.35,-20.35,31251,0.05,625,1,-1,,2025-02-27T14:30:00,ADANIENSOL 27FEB27MAR SPD,1,1,ADANIENSOL25FEB25MARFUT
113,NSEFO,10537621,4,HINDPETRO,HINDPETRO25JAN25FEBFUT,FUTSTK,HINDPETRO-FUTSTK,2100110537621,10.3,-10.3,60751,0.05,2025,1,-1,,2025-01-30T14:30:00,HINDPETRO 30JAN27FEB SPD,1,1,HINDPETRO25JAN25FEBFUT
114,NSEFO,10918724,4,RAMCOCEM,RAMCOCEM25JAN25FEBFUT,FUTSTK,RAMCOCEM-FUTSTK,2100110918724,24.25,-24.25,25501,0.05,850,1,-1,,2025-01-30T14:30:00,RAMCOCEM 30JAN27FEB SPD,1,1,RAMCOCEM25JAN25FEBFUT
115,NSEFO,10645985,4,TATAELXSI,TATAELXSI25JAN25FEBFUT,FUTSTK,TATAELXSI-FUTSTK,2100110645985,170.15,-170.15,4001,0.05,100,1,-1,,2025-01-30T14:30:00,TATAELXSI 30JAN27FEB SPD,1,1,TATAELXSI25JAN25FEBFUT
116,NSEFO,10633066,4,SUPREMEIND,SUPREMEIND25FEB25MARFUT,FUTSTK,SUPREMEIND-FUTSTK,2100110633066,118.95,-118.95,5001,0.05,125,1,-1,,2025-02-27T14:30:00,SUPREMEIND 27FEB27MAR SPD,1,1,SUPREMEIND25FEB25MARFUT
117,NSEFO,10488540,4,CROMPTON,CROMPTON25JAN25FEBFUT,FUTSTK,CROMPTON-FUTSTK,2100110488540,9.95,-9.95,54001,0.05,1800,1,-1,,2025-01-30T14:30:00,CROMPTON 30JAN27FEB SPD,1,1,CROMPTON25JAN25FEBFUT
118,NSEFO,10919497,4,RELIANCE,RELIANCE25JAN25FEBFUT,FUTSTK,RELIANCE-FUTSTK,2100110919497,30.6,-30.6,20001,0.05,500,1,-1,,2025-01-30T14:30:00,RELIANCE 30JAN27FEB SPD,1,1,RELIANCE25JAN25FEBFUT
119,NSEFO,10577431,4,LTTS,LTTS25JAN25FEBFUT,FUTSTK,LTTS-FUTSTK,2100110577431,119.2,-119.2,5001,0.05,100,1,-1,,2025-01-30T14:30:00,LTTS 30JAN27FEB SPD,1,1,LTTS25JAN25FEBFUT
120,NSEFO,10492307,4,DALBHARAT,DALBHARAT25JAN25FEBFUT,FUTSTK,DALBHARAT-FUTSTK,2100110492307,44.4,-44.4,13751,0.05,275,1,-1,,2025-01-30T14:30:00,DALBHARAT 30JAN27FEB SPD,1,1,DALBHARAT25JAN25FEBFUT
121,NSEFO,9879784,4,DIXON,DIXON25FEB25MARFUT,FUTSTK,DIXON-FUTSTK,2100109879784,453.85,-453.85,1501,0.05,50,1,-1,,2025-02-27T14:30:00,DIXON 27FEB27MAR SPD,1,1,DIXON25FEB25MARFUT
122,NSEFO,10491101,4,CUB,CUB25JAN25FEBFUT,FUTSTK,CUB-FUTSTK,2100110491101,4.33,-4.33,150001,0.01,5000,1,-1,,2025-01-30T14:30:00,CUB 30JAN27FEB SPD,1,1,CUB25JAN25FEBFUT
123,NSEFO,9976545,4,HUDCO,HUDCO25FEB25MARFUT,FUTSTK,HUDCO-FUTSTK,2100109976545,5.92,-5.92,97001,0.01,2425,1,-1,,2025-02-27T14:30:00,HUDCO 27FEB27MAR SPD,1,1,HUDCO25FEB25MARFUT
124,NSEFO,9031809,4,APLAPOLLO,APLAPOLLO25FEB25MARFUT,FUTSTK,APLAPOLLO-FUTSTK,2100109031809,39.95,-39.95,14001,0.05,350,1,-1,,2025-02-27T14:30:00,APLAPOLLO 27FEB27MAR SPD,1,1,APLAPOLLO25FEB25MARFUT
125,NSEFO,10652541,4,TATAMOTORS,TATAMOTORS25FEB25MARFUT,FUTSTK,TATAMOTORS-FUTSTK,2100110652541,18.75,-18.75,27501,0.05,550,1,-1,,2025-02-27T14:30:00,TATAMOTORS 27FEB27MAR SPD,1,1,TATAMOTORS25FEB25MARFUT
126,NSEFO,10922602,4,SRF,SRF25JAN25FEBFUT,FUTSTK,SRF-FUTSTK,2100110922602,56.25,-56.25,11251,0.05,375,1,-1,,2025-01-30T14:30:00,SRF 30JAN27FEB SPD,1,1,SRF25JAN25FEBFUT
127,NSEFO,9900733,4,GLENMARK,GLENMARK25FEB25MARFUT,FUTSTK,GLENMARK-FUTSTK,2100109900733,40.8,-40.8,16251,0.05,325,1,-1,,2025-02-27T14:30:00,GLENMARK 27FEB27MAR SPD,1,1,GLENMARK25FEB25MARFUT
128,NSEFO,10924224,4,TATACONSUM,TATACONSUM25JAN25FEBFUT,FUTSTK,TATACONSUM-FUTSTK,2100110924224,23,-23,22801,0.05,456,1,-1,,2025-01-30T14:30:00,TATACONSUM 30JAN27FEB SPD,1,1,TATACONSUM25JAN25FEBFUT
129,NSEFO,9103126,4,BANKINDIA,BANKINDIA25FEB25MARFUT,FUTSTK,BANKINDIA-FUTSTK,2100109103126,2.57,-2.57,193001,0.01,4825,1,-1,,2025-02-27T14:30:00,BANKINDIA 27FEB27MAR SPD,1,1,BANKINDIA25FEB25MARFUT
130,NSEFO,10508767,4,POLICYBZR,POLICYBZR25JAN25FEBFUT,FUTSTK,POLICYBZR-FUTSTK,2100110508767,53.05,-53.05,9751,0.05,325,1,-1,,2025-01-30T14:30:00,POLICYBZR 30JAN27FEB SPD,1,1,POLICYBZR25JAN25FEBFUT
131,NSEFO,9567075,4,CGPOWER,CGPOWER25FEB25MARFUT,FUTSTK,CGPOWER-FUTSTK,2100109567075,18.45,-18.45,29001,0.05,725,1,-1,,2025-02-27T14:30:00,CGPOWER 27FEB27MAR SPD,1,1,CGPOWER25FEB25MARFUT
132,NSEFO,10076305,4,LUPIN,LUPIN25FEB25MARFUT,FUTSTK,LUPIN-FUTSTK,2100110076305,59.6,-59.6,12751,0.05,425,1,-1,,2025-02-27T14:30:00,LUPIN 27FEB27MAR SPD,1,1,LUPIN25FEB25MARFUT
133,NSEFO,10024225,4,IRB,IRB25FEB25MARFUT,FUTSTK,IRB-FUTSTK,2100110024225,1.45,-1.45,410001,0.01,10250,1,-1,,2025-02-27T14:30:00,IRB 27FEB27MAR SPD,1,1,IRB25FEB25MARFUT
134,NSEFO,10054026,4,JSWENERGY,JSWENERGY25FEB25MARFUT,FUTSTK,JSWENERGY-FUTSTK,2100110054026,16.25,-16.25,37501,0.05,750,1,-1,,2025-02-27T14:30:00,JSWENERGY 27FEB27MAR SPD,1,1,JSWENERGY25FEB25MARFUT
135,NSEFO,10070803,4,LODHA,LODHA25JAN25FEBFUT,FUTSTK,LODHA-FUTSTK,2100110070803,34.9,-34.9,18001,0.05,450,1,-1,,2025-01-30T14:30:00,LODHA 30JAN27FEB SPD,1,1,LODHA25JAN25FEBFUT
136,NSEFO,10520850,4,POONAWALLA,POONAWALLA25JAN25FEBFUT,FUTSTK,POONAWALLA-FUTSTK,2100110520850,4.2,-11.5,72501,0.05,1450,1,-1,,2025-01-30T14:30:00,POONAWALLA 30JAN27FEB SPD,1,1,POONAWALLA25JAN25FEBFUT
137,NSEFO,10668681,4,TORNTPHARM,TORNTPHARM25FEB25MARFUT,FUTSTK,TORNTPHARM-FUTSTK,2100110668681,84.9,-84.9,7501,0.05,250,1,-1,,2025-02-27T14:30:00,TORNTPHARM 27FEB27MAR SPD,1,1,TORNTPHARM25FEB25MARFUT
138,NSEFO,10538154,4,PRESTIGE,PRESTIGE25JAN25FEBFUT,FUTSTK,PRESTIGE-FUTSTK,2100110538154,42.7,-42.7,13001,0.05,325,1,-1,,2025-01-30T14:30:00,PRESTIGE 30JAN27FEB SPD,1,1,PRESTIGE25JAN25FEBFUT
139,NSEFO,10472411,4,COROMANDEL,COROMANDEL25JAN25FEBFUT,FUTSTK,COROMANDEL-FUTSTK,2100110472411,47.25,-47.25,14001,0.05,350,1,-1,,2025-01-30T14:30:00,COROMANDEL 30JAN27FEB SPD,1,1,COROMANDEL25JAN25FEBFUT
140,NSEFO,10566165,4,LTF,LTF25JAN25FEBFUT,FUTSTK,LTF-FUTSTK,2100110566165,3.36,-3.36,178481,0.01,4462,1,-1,,2025-01-30T14:30:00,LTF 30JAN27FEB SPD,1,1,LTF25JAN25FEBFUT
141,NSEFO,10507297,4,PFC,PFC25FEB25MARFUT,FUTSTK,PFC-FUTSTK,2100110507297,11.3,-11.3,52001,0.05,1300,1,-1,,2025-02-27T14:30:00,PFC 27FEB27MAR SPD,1,1,PFC25FEB25MARFUT
142,NSEFO,9111585,4,BIOCON,BIOCON25FEB25MARFUT,FUTSTK,BIOCON-FUTSTK,2100109111585,9.25,-9.25,75001,0.05,2500,1,-1,,2025-02-27T14:30:00,BIOCON 27FEB27MAR SPD,1,1,BIOCON25FEB25MARFUT
143,NSEFO,10915364,4,PEL,PEL25JAN25FEBFUT,FUTSTK,PEL-FUTSTK,2100110915364,27.85,-27.85,22501,0.05,750,1,-1,,2025-01-30T14:30:00,PEL 30JAN27FEB SPD,1,1,PEL25JAN25FEBFUT
144,NSEFO,10968146,4,VOLTAS,VOLTAS25JAN25FEBFUT,FUTSTK,VOLTAS-FUTSTK,2100110968146,44.15,-44.15,15001,0.05,300,1,-1,,2025-01-30T14:30:00,VOLTAS 30JAN27FEB SPD,1,1,VOLTAS25JAN25FEBFUT
145,NSEFO,10917602,4,POLYCAB,POLYCAB25JAN25FEBFUT,FUTSTK,POLYCAB-FUTSTK,2100110917602,182.55,-182.55,3751,0.05,125,1,-1,,2025-01-30T14:30:00,POLYCAB 30JAN27FEB SPD,1,1,POLYCAB25JAN25FEBFUT
146,NSEFO,8999916,4,ACC,ACC25FEB25MARFUT,FUTSTK,ACC-FUTSTK,2100108999916,52.05,-52.05,12001,0.05,300,1,-1,,2025-02-27T14:30:00,ACC 27FEB27MAR SPD,1,1,ACC25FEB25MARFUT
147,NSEFO,9025584,4,ANGELONE,ANGELONE25JAN25FEBFUT,FUTSTK,ANGELONE-FUTSTK,2100109025584,73.5,-73.5,8001,0.05,200,1,-1,,2025-01-30T14:30:00,ANGELONE 30JAN27FEB SPD,1,1,ANGELONE25JAN25FEBFUT
148,NSEFO,10616405,4,SBICARD,SBICARD25FEB25MARFUT,FUTSTK,SBICARD-FUTSTK,2100110616405,16.75,-16.75,32001,0.05,800,1,-1,,2025-02-27T14:30:00,SBICARD 27FEB27MAR SPD,1,1,SBICARD25FEB25MARFUT
149,NSEFO,9074605,4,AXISBANK,AXISBANK25FEB25MARFUT,FUTSTK,AXISBANK-FUTSTK,2100109074605,27,-27,18751,0.05,625,1,-1,,2025-02-27T14:30:00,AXISBANK 27FEB27MAR SPD,1,1,AXISBANK25FEB25MARFUT
150,NSEFO,9974431,4,HUDCO,HUDCO25JAN25FEBFUT,FUTSTK,HUDCO-FUTSTK,2100109974431,5.89,-5.89,97001,0.01,2425,1,-1,,2025-01-30T14:30:00,HUDCO 30JAN27FEB SPD,1,1,HUDCO25JAN25FEBFUT
151,NSEFO,10617956,4,SJVN,SJVN25JAN25FEBFUT,FUTSTK,SJVN-FUTSTK,2100110617956,2.62,-2.62,189001,0.01,4725,1,-1,,2025-01-30T14:30:00,SJVN 30JAN27FEB SPD,1,1,SJVN25JAN25FEBFUT
152,NSEFO,9958342,4,HINDALCO,HINDALCO25FEB25MARFUT,FUTSTK,HINDALCO-FUTSTK,2100109958342,15.3,-15.3,42001,0.05,1400,1,-1,,2025-02-27T14:30:00,HINDALCO 27FEB27MAR SPD,1,1,HINDALCO25FEB25MARFUT
153,NSEFO,10139774,4,BIOCON,BIOCON25JAN25FEBFUT,FUTSTK,BIOCON-FUTSTK,2100110139774,9.2,-9.2,75001,0.05,2500,1,-1,,2025-01-30T14:30:00,BIOCON 30JAN27FEB SPD,1,1,BIOCON25JAN25FEBFUT
154,NSEFO,10401305,4,OIL,OIL25JAN25FEBFUT,FUTSTK,OIL-FUTSTK,2100110401305,10.85,-10.85,53751,0.05,1075,1,-1,,2025-01-30T14:30:00,OIL 30JAN27FEB SPD,1,1,OIL25JAN25FEBFUT
155,NSEFO,10927350,4,TCS,TCS25JAN25FEBFUT,FUTSTK,TCS-FUTSTK,2100110927350,102.35,-102.35,5251,0.05,175,1,-1,,2025-01-30T14:30:00,TCS 30JAN27FEB SPD,1,1,TCS25JAN25FEBFUT
156,NSEFO,9899054,4,GAIL,GAIL25FEB25MARFUT,FUTSTK,GAIL-FUTSTK,2100109899054,4.83,-4.83,117501,0.01,2350,1,-1,,2025-02-27T14:30:00,GAIL 27FEB27MAR SPD,1,1,GAIL25FEB25MARFUT
157,NSEFO,10926827,4,TATAPOWER,TATAPOWER25JAN25FEBFUT,FUTSTK,TATAPOWER-FUTSTK,2100110926827,9.9,-9.9,54001,0.05,1350,1,-1,,2025-01-30T14:30:00,TATAPOWER 30JAN27FEB SPD,1,1,TATAPOWER25JAN25FEBFUT
158,NSEFO,10923689,4,TATACHEM,TATACHEM25JAN25FEBFUT,FUTSTK,TATACHEM-FUTSTK,2100110923689,26.5,-26.5,22001,0.05,550,1,-1,,2025-01-30T14:30:00,TATACHEM 30JAN27FEB SPD,1,1,TATACHEM25JAN25FEBFUT
159,NSEFO,9005766,4,AARTIIND,AARTIIND25JAN25FEBFUT,FUTSTK,AARTIIND-FUTSTK,2100109005766,10.35,-10.35,50001,0.05,1000,1,-1,,2025-01-30T14:30:00,AARTIIND 30JAN27FEB SPD,1,1,AARTIIND25JAN25FEBFUT
160,NSEFO,9016776,4,ABBOTINDIA,ABBOTINDIA25JAN25FEBFUT,FUTSTK,ABBOTINDIA-FUTSTK,2100109016776,748.35,-748.35,801,0.05,20,1,-1,,2025-01-30T14:30:00,ABBOTINDIA 30JAN27FEB SPD,1,1,ABBOTINDIA25JAN25FEBFUT
161,NSEFO,9001944,4,ADANIENSOL,ADANIENSOL25JAN25FEBFUT,FUTSTK,ADANIENSOL-FUTSTK,2100109001944,20.25,-20.25,31251,0.05,625,1,-1,,2025-01-30T14:30:00,ADANIENSOL 30JAN27FEB SPD,1,1,ADANIENSOL25JAN25FEBFUT
162,NSEFO,10583071,4,MARUTI,MARUTI25JAN25FEBFUT,FUTSTK,MARUTI-FUTSTK,2100110583071,273.1,-273.1,2001,0.05,50,1,-1,,2025-01-30T14:30:00,MARUTI 30JAN27FEB SPD,1,1,MARUTI25JAN25FEBFUT
163,NSEFO,10010831,4,INDUSINDBK,INDUSINDBK25FEB25MARFUT,FUTSTK,INDUSINDBK-FUTSTK,2100110010831,24.3,-24.3,20001,0.05,500,1,-1,,2025-02-27T14:30:00,INDUSINDBK 27FEB27MAR SPD,1,1,INDUSINDBK25FEB25MARFUT
164,NSEFO,10918983,4,RBLBANK,RBLBANK25JAN25FEBFUT,FUTSTK,RBLBANK-FUTSTK,2100110918983,3.97,-3.97,125001,0.01,2500,1,-1,,2025-01-30T14:30:00,RBLBANK 30JAN27FEB SPD,1,1,RBLBANK25JAN25FEBFUT
165,NSEFO,10620256,4,SJVN,SJVN25FEB25MARFUT,FUTSTK,SJVN-FUTSTK,2100110620256,2.62,-2.62,189001,0.01,4725,1,-1,,2025-02-27T14:30:00,SJVN 27FEB27MAR SPD,1,1,SJVN25FEB25MARFUT
166,NSEFO,10075248,4,LT,LT25FEB25MARFUT,FUTSTK,LT-FUTSTK,2100110075248,91.3,-91.3,6001,0.05,150,1,-1,,2025-02-27T14:30:00,LT 27FEB27MAR SPD,1,1,LT25FEB25MARFUT
167,NSEFO,9638888,4,COFORGE,COFORGE25FEB25MARFUT,FUTSTK,COFORGE-FUTSTK,2100109638888,241.05,-241.05,2251,0.05,75,1,-1,,2025-02-27T14:30:00,COFORGE 27FEB27MAR SPD,1,1,COFORGE25FEB25MARFUT
168,NSEFO,10618729,4,SONACOMS,SONACOMS25JAN25FEBFUT,FUTSTK,SONACOMS-FUTSTK,2100110618729,14.95,-14.95,38751,0.05,775,1,-1,,2025-01-30T14:30:00,SONACOMS 30JAN27FEB SPD,1,1,SONACOMS25JAN25FEBFUT
169,NSEFO,10404867,4,PAGEIND,PAGEIND25FEB25MARFUT,FUTSTK,PAGEIND-FUTSTK,2100110404867,1195.85,-1195.85,451,0.05,15,1,-1,,2025-02-27T14:30:00,PAGEIND 27FEB27MAR SPD,1,1,PAGEIND25FEB25MARFUT
170,NSEFO,10519660,4,EXIDEIND,EXIDEIND25JAN25FEBFUT,FUTSTK,EXIDEIND-FUTSTK,2100110519660,10.5,-10.5,54001,0.05,1800,1,-1,,2025-01-30T14:30:00,EXIDEIND 30JAN27FEB SPD,1,1,EXIDEIND25JAN25FEBFUT
171,NSEFO,10919764,4,SAIL,SAIL25JAN25FEBFUT,FUTSTK,SAIL-FUTSTK,2100110919764,2.84,-2.84,200001,0.01,4000,1,-1,,2025-01-30T14:30:00,SAIL 30JAN27FEB SPD,1,1,SAIL25JAN25FEBFUT
172,NSEFO,9032067,4,APOLLOHOSP,APOLLOHOSP25FEB25MARFUT,FUTSTK,APOLLOHOSP-FUTSTK,2100109032067,184.65,-184.65,3751,0.05,125,1,-1,,2025-02-27T14:30:00,APOLLOHOSP 27FEB27MAR SPD,1,1,APOLLOHOSP25FEB25MARFUT
173,NSEFO,9879514,4,DIVISLAB,DIVISLAB25FEB25MARFUT,FUTSTK,DIVISLAB-FUTSTK,2100109879514,154.3,-154.3,4001,0.05,100,1,-1,,2025-02-27T14:30:00,DIVISLAB 27FEB27MAR SPD,1,1,DIVISLAB25FEB25MARFUT
174,NSEFO,10071334,4,KPITTECH,KPITTECH25FEB25MARFUT,FUTSTK,KPITTECH-FUTSTK,2100110071334,36.95,-36.95,16001,0.05,400,1,-1,,2025-02-27T14:30:00,KPITTECH 27FEB27MAR SPD,1,1,KPITTECH25FEB25MARFUT
175,NSEFO,10920793,4,SHREECEM,SHREECEM25JAN25FEBFUT,FUTSTK,SHREECEM-FUTSTK,2100110920793,308.25,-976.05,1001,0.05,25,1,-1,,2025-01-30T14:30:00,SHREECEM 30JAN27FEB SPD,1,1,SHREECEM25JAN25FEBFUT
176,NSEFO,10380530,4,NYKAA,NYKAA25FEB25MARFUT,FUTSTK,NYKAA-FUTSTK,2100110380530,4.08,-4.08,147501,0.01,2950,1,-1,,2025-02-27T14:30:00,NYKAA 27FEB27MAR SPD,1,1,NYKAA25FEB25MARFUT
177,NSEFO,9081093,4,BANDHANBNK,BANDHANBNK25FEB25MARFUT,FUTSTK,BANDHANBNK-FUTSTK,2100109081093,4.02,-4.02,140001,0.01,2800,1,-1,,2025-02-27T14:30:00,BANDHANBNK 27FEB27MAR SPD,1,1,BANDHANBNK25FEB25MARFUT
178,NSEFO,9017460,4,AMBUJACEM,AMBUJACEM25FEB25MARFUT,FUTSTK,AMBUJACEM-FUTSTK,2100109017460,13.6,-13.6,45001,0.05,900,1,-1,,2025-02-27T14:30:00,AMBUJACEM 27FEB27MAR SPD,1,1,AMBUJACEM25FEB25MARFUT
179,NSEFO,10533957,4,HDFCLIFE,HDFCLIFE25JAN25FEBFUT,FUTSTK,HDFCLIFE-FUTSTK,2100110533957,15.55,-15.55,33001,0.05,1100,1,-1,,2025-01-30T14:30:00,HDFCLIFE 30JAN27FEB SPD,1,1,HDFCLIFE25JAN25FEBFUT
180,NSEFO,9788909,4,CONCOR,CONCOR25FEB25MARFUT,FUTSTK,CONCOR-FUTSTK,2100109788909,19.85,-19.85,30001,0.05,1000,1,-1,,2025-02-27T14:30:00,CONCOR 27FEB27MAR SPD,1,1,CONCOR25FEB25MARFUT
181,NSEFO,10616663,4,SBILIFE,SBILIFE25FEB25MARFUT,FUTSTK,SBILIFE-FUTSTK,2100110616663,35.25,-35.25,15001,0.05,375,1,-1,,2025-02-27T14:30:00,SBILIFE 27FEB27MAR SPD,1,1,SBILIFE25FEB25MARFUT
182,NSEFO,10657664,4,TCS,TCS25FEB25MARFUT,FUTSTK,TCS-FUTSTK,2100110657664,102.95,-102.95,5251,0.05,175,1,-1,,2025-02-27T14:30:00,TCS 27FEB27MAR SPD,1,1,TCS25FEB25MARFUT
183,NSEFO,10381044,4,OFSS,OFSS25FEB25MARFUT,FUTSTK,OFSS-FUTSTK,2100110381044,315.9,-315.9,2001,0.05,50,1,-1,,2025-02-27T14:30:00,OFSS 27FEB27MAR SPD,1,1,OFSS25FEB25MARFUT
184,NSEFO,10492564,4,DEEPAKNTR,DEEPAKNTR25JAN25FEBFUT,FUTSTK,DEEPAKNTR-FUTSTK,2100110492564,62.8,-62.8,9001,0.05,300,1,-1,,2025-01-30T14:30:00,DEEPAKNTR 30JAN27FEB SPD,1,1,DEEPAKNTR25JAN25FEBFUT
185,NSEFO,9293651,4,CESC,CESC25FEB25MARFUT,FUTSTK,CESC-FUTSTK,2100109293651,4.69,-4.69,117001,0.01,2925,1,-1,,2025-02-27T14:30:00,CESC 27FEB27MAR SPD,1,1,CESC25FEB25MARFUT
186,NSEFO,10919240,4,RECLTD,RECLTD25JAN25FEBFUT,FUTSTK,RECLTD-FUTSTK,2100110919240,12.65,-12.65,40001,0.05,1000,1,-1,,2025-01-30T14:30:00,RECLTD 30JAN27FEB SPD,1,1,RECLTD25JAN25FEBFUT
187,NSEFO,10580254,4,MARICO,MARICO25JAN25FEBFUT,FUTSTK,MARICO-FUTSTK,2100110580254,16.15,-16.15,36001,0.05,1200,1,-1,,2025-01-30T14:30:00,MARICO 30JAN27FEB SPD,1,1,MARICO25JAN25FEBFUT
188,NSEFO,10006473,4,INDIANB,INDIANB25FEB25MARFUT,FUTSTK,INDIANB-FUTSTK,2100110006473,13.45,-13.45,38001,0.05,950,1,-1,,2025-02-27T14:30:00,INDIANB 27FEB27MAR SPD,1,1,INDIANB25FEB25MARFUT
189,NSEFO,10466697,4,COFORGE,COFORGE25JAN25FEBFUT,FUTSTK,COFORGE-FUTSTK,2100110466697,241.6,-241.6,2251,0.05,75,1,-1,,2025-01-30T14:30:00,COFORGE 30JAN27FEB SPD,1,1,COFORGE25JAN25FEBFUT
190,NSEFO,10524329,4,GNFC,GNFC25JAN25FEBFUT,FUTSTK,GNFC-FUTSTK,2100110524329,14.1,-14.1,39001,0.05,1300,1,-1,,2025-01-30T14:30:00,GNFC 30JAN27FEB SPD,1,1,GNFC25JAN25FEBFUT
